tender_id,tender_risk_score,tender_risk_level,vendor_count,max_vendor_risk,avg_vendor_risk,high_risk_vendors,suspicious_vendors,judul,instansi,tanggal,nilai_hps,sumber
NORMAL-2024-00503,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 503,Dinas PU DKI Jakarta,2024-10-21,39273629005.0,demo
NORMAL-2024-00504,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 504,Satuan Kerja PUPR DKI,2023-11-02,34974618474.0,demo
NORMAL-2024-00505,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 505,Dinas PU DKI Jakarta,2024-12-05,43466736187.0,demo
NORMAL-2024-00506,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 506,Satuan Kerja PUPR DKI,2024-10-14,22615597148.0,demo
NORMAL-2024-00507,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 507,BPTJ DKI Jakarta,2024-12-29,4598316565.0,demo
NORMAL-2024-00508,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 508,Kementerian PUPR — Balai Besar,2024-11-02,8122946795.0,demo
NORMAL-2024-00509,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 509,BPTJ DKI Jakarta,2023-01-30,24073900977.0,demo
NORMAL-2024-00510,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 510,Satuan Kerja PUPR DKI,2023-04-22,34217445981.0,demo
NORMAL-2024-00511,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 511,Dinas Cipta Karya Jakarta Selatan,2023-07-09,25410387549.0,demo
NORMAL-2024-00512,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 512,Dinas Perumahan Rakyat DKI Jakarta,2024-04-28,5914606871.0,demo
NORMAL-2024-00513,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 513,Kementerian PUPR — Balai Besar,2024-05-17,36873342703.0,demo
NORMAL-2024-00514,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 514,Dinas Bina Marga Jakarta Utara,2024-01-01,25142695457.0,demo
NORMAL-2024-00515,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 515,Kementerian PUPR — Balai Besar,2024-06-23,9160136287.0,demo
NORMAL-2024-00516,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 516,Dinas Bina Marga Jakarta Utara,2023-11-07,24597827489.0,demo
NORMAL-2024-00517,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 517,Dinas PU DKI Jakarta,2023-02-21,12945956415.0,demo
NORMAL-2024-00518,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 518,Satuan Kerja PUPR DKI,2024-03-08,20256123333.0,demo
NORMAL-2024-00519,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 519,Dinas Perumahan Rakyat DKI Jakarta,2023-09-14,7216692214.0,demo
NORMAL-2024-00520,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 520,Dinas PU DKI Jakarta,2024-03-07,4877234868.0,demo
NORMAL-2024-00521,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 521,Dinas PU DKI Jakarta,2024-04-18,40470310806.0,demo
NORMAL-2024-00522,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 522,Dinas Bina Marga Jakarta Utara,2023-08-17,44805090889.0,demo
NORMAL-2024-00523,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 523,BPTJ DKI Jakarta,2024-09-19,34225362128.0,demo
NORMAL-2024-00524,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 524,Satuan Kerja PUPR DKI,2023-01-12,29236634660.0,demo
NORMAL-2024-00525,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 525,Dinas PU DKI Jakarta,2023-06-12,18208509309.0,demo
NORMAL-2024-00526,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 526,Dinas Bina Marga Jakarta Utara,2024-08-12,35570759087.0,demo
NORMAL-2024-00527,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 527,Dinas Perumahan Rakyat DKI Jakarta,2023-04-18,45039818317.0,demo
NORMAL-2024-00528,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 528,Dinas PU DKI Jakarta,2023-06-28,16397381122.0,demo
NORMAL-2024-00529,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 529,Dinas Cipta Karya Jakarta Selatan,2023-12-15,9672565634.0,demo
NORMAL-2024-00530,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 530,BPTJ DKI Jakarta,2023-09-15,19826107296.0,demo
NORMAL-2024-00531,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 531,Dinas PU DKI Jakarta,2023-02-03,17233239508.0,demo
NORMAL-2024-00532,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 532,Dinas PU DKI Jakarta,2023-12-21,49062274106.0,demo
NORMAL-2024-00533,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 533,Dinas Perumahan Rakyat DKI Jakarta,2024-07-01,30602875326.0,demo
NORMAL-2024-00534,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 534,Dinas Perumahan Rakyat DKI Jakarta,2023-08-26,5053545122.0,demo
NORMAL-2024-00535,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 535,Dinas Bina Marga Jakarta Utara,2024-03-25,9439377151.0,demo
NORMAL-2024-00536,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 536,Dinas Cipta Karya Jakarta Selatan,2023-09-14,46949322052.0,demo
NORMAL-2024-00537,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 537,BPTJ DKI Jakarta,2023-11-23,35039698525.0,demo
NORMAL-2024-00538,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 538,Dinas PU DKI Jakarta,2024-05-25,41898097703.0,demo
NORMAL-2024-00539,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 539,BPTJ DKI Jakarta,2023-02-02,27306683755.0,demo
NORMAL-2024-00540,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 540,Dinas PU DKI Jakarta,2023-04-22,27888061037.0,demo
NORMAL-2024-00541,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 541,Dinas PU DKI Jakarta,2023-05-08,15691310220.0,demo
NORMAL-2024-00542,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 542,Dinas Perumahan Rakyat DKI Jakarta,2024-10-07,9137518248.0,demo
NORMAL-2024-00543,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 543,Dinas Cipta Karya Jakarta Selatan,2023-03-21,25593427993.0,demo
NORMAL-2024-00544,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 544,Dinas Bina Marga Jakarta Utara,2023-01-26,16663756814.0,demo
NORMAL-2024-00545,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 545,Dinas SDA DKI Jakarta,2023-08-09,19252564789.0,demo
NORMAL-2024-00546,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 546,Dinas SDA DKI Jakarta,2023-10-03,10153667956.0,demo
NORMAL-2024-00547,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 547,Dinas Perumahan Rakyat DKI Jakarta,2024-08-06,41477144669.0,demo
NORMAL-2024-00548,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 548,Dinas Bina Marga Jakarta Utara,2024-08-12,24962911601.0,demo
NORMAL-2024-00549,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 549,Dinas PU DKI Jakarta,2024-12-07,8763314057.0,demo
NORMAL-2024-00550,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 550,Dinas Cipta Karya Jakarta Selatan,2023-12-11,44922602879.0,demo
NORMAL-2024-00551,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 551,Dinas Cipta Karya Jakarta Selatan,2023-06-05,44832158993.0,demo
NORMAL-2024-00552,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 552,Dinas Bina Marga Jakarta Utara,2023-02-12,40792365419.0,demo
NORMAL-2024-00553,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 553,Dinas PU DKI Jakarta,2024-09-04,45175794471.0,demo
NORMAL-2024-00554,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 554,Dinas Bina Marga Jakarta Utara,2023-10-13,36715870262.0,demo
NORMAL-2024-00555,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 555,Dinas Cipta Karya Jakarta Selatan,2024-12-24,34552909960.0,demo
NORMAL-2024-00556,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 556,Dinas PU DKI Jakarta,2023-09-09,7275296297.0,demo
NORMAL-2024-00557,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 557,Dinas Bina Marga Jakarta Utara,2023-02-09,21198887747.0,demo
NORMAL-2024-00558,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 558,Kementerian PUPR — Balai Besar,2023-10-30,5278395037.0,demo
NORMAL-2024-00559,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 559,Dinas Cipta Karya Jakarta Selatan,2023-12-22,34999944748.0,demo
NORMAL-2024-00560,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 560,Dinas PU DKI Jakarta,2023-11-12,22657999156.0,demo
NORMAL-2024-00561,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 561,Satuan Kerja PUPR DKI,2023-04-03,39131459533.0,demo
NORMAL-2024-00562,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 562,Dinas Perumahan Rakyat DKI Jakarta,2024-07-20,36800050298.0,demo
NORMAL-2024-00563,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 563,Dinas Perumahan Rakyat DKI Jakarta,2023-02-04,13986683176.0,demo
NORMAL-2024-00564,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 564,Satuan Kerja PUPR DKI,2023-01-21,1229718303.0,demo
NORMAL-2024-00565,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 565,BPTJ DKI Jakarta,2024-05-09,14578937783.0,demo
NORMAL-2024-00566,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 566,Dinas Perumahan Rakyat DKI Jakarta,2023-03-27,7495862994.0,demo
NORMAL-2024-00567,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 567,Dinas Perumahan Rakyat DKI Jakarta,2023-11-26,23337915514.0,demo
NORMAL-2024-00568,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 568,Kementerian PUPR — Balai Besar,2023-05-24,37575174937.0,demo
NORMAL-2024-00569,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 569,Dinas SDA DKI Jakarta,2023-05-19,8629791442.0,demo
NORMAL-2024-00570,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 570,Satuan Kerja PUPR DKI,2024-08-21,36601494131.0,demo
NORMAL-2024-00571,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 571,Satuan Kerja PUPR DKI,2023-12-05,28994957743.0,demo
NORMAL-2024-00572,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 572,Kementerian PUPR — Balai Besar,2023-12-01,15476636915.0,demo
NORMAL-2024-00573,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 573,Dinas Perumahan Rakyat DKI Jakarta,2023-06-20,47301751676.0,demo
NORMAL-2024-00574,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 574,Satuan Kerja PUPR DKI,2023-08-07,31040222605.0,demo
NORMAL-2024-00575,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 575,Dinas PU DKI Jakarta,2024-09-13,14014877589.0,demo
NORMAL-2024-00576,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 576,Dinas Bina Marga Jakarta Utara,2023-05-15,4599818727.0,demo
NORMAL-2024-00577,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 577,Dinas PU DKI Jakarta,2023-12-07,41945039647.0,demo
NORMAL-2024-00578,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 578,Kementerian PUPR — Balai Besar,2023-02-15,14138510034.0,demo
NORMAL-2024-00579,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 579,Dinas Cipta Karya Jakarta Selatan,2023-07-06,36612743670.0,demo
NORMAL-2024-00580,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 580,Dinas Perumahan Rakyat DKI Jakarta,2023-05-16,15869109576.0,demo
NORMAL-2024-00581,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 581,Dinas Bina Marga Jakarta Utara,2023-02-07,47508423834.0,demo
NORMAL-2024-00582,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 582,Dinas Bina Marga Jakarta Utara,2024-05-01,7420856451.0,demo
NORMAL-2024-00583,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 583,Kementerian PUPR — Balai Besar,2024-08-30,29010277453.0,demo
NORMAL-2024-00584,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 584,Satuan Kerja PUPR DKI,2024-08-30,1913480961.0,demo
NORMAL-2024-00585,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 585,Dinas Cipta Karya Jakarta Selatan,2023-07-09,12191087342.0,demo
NORMAL-2024-00586,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 586,Kementerian PUPR — Balai Besar,2024-11-15,19126433172.0,demo
NORMAL-2024-00587,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 587,Dinas Perumahan Rakyat DKI Jakarta,2024-09-15,9318921603.0,demo
NORMAL-2024-00588,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 588,Dinas SDA DKI Jakarta,2024-01-29,32875224280.0,demo
NORMAL-2024-00589,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 589,Dinas PU DKI Jakarta,2023-06-14,16291776023.0,demo
NORMAL-2024-00590,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 590,Satuan Kerja PUPR DKI,2024-06-28,38100733731.0,demo
NORMAL-2024-00591,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 591,BPTJ DKI Jakarta,2024-10-13,2262946267.0,demo
NORMAL-2024-00592,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 592,Satuan Kerja PUPR DKI,2023-10-09,17596620929.0,demo
NORMAL-2024-00593,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 593,BPTJ DKI Jakarta,2024-03-08,20336609607.0,demo
NORMAL-2024-00594,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 594,Dinas Perumahan Rakyat DKI Jakarta,2024-12-11,40048227939.0,demo
NORMAL-2024-00595,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 595,Satuan Kerja PUPR DKI,2024-11-03,6923463684.0,demo
NORMAL-2024-00596,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 596,Satuan Kerja PUPR DKI,2024-05-02,46528698441.0,demo
NORMAL-2024-00597,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 597,Satuan Kerja PUPR DKI,2023-02-03,33204575488.0,demo
NORMAL-2024-00598,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 598,Kementerian PUPR — Balai Besar,2023-08-29,19076574628.0,demo
NORMAL-2024-00599,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 599,Dinas SDA DKI Jakarta,2024-05-29,27013538911.0,demo
NORMAL-2024-00600,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 600,Satuan Kerja PUPR DKI,2024-02-25,9849310383.0,demo
NORMAL-2024-00601,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 601,Dinas Perumahan Rakyat DKI Jakarta,2023-06-20,28680654291.0,demo
NORMAL-2024-00602,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 602,Dinas PU DKI Jakarta,2023-07-31,29091311293.0,demo
NORMAL-2024-00603,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 603,Kementerian PUPR — Balai Besar,2024-01-30,3983097872.0,demo
NORMAL-2024-00604,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 604,Kementerian PUPR — Balai Besar,2024-03-14,39477464718.0,demo
NORMAL-2024-00605,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 605,Kementerian PUPR — Balai Besar,2023-08-04,13593131358.0,demo
NORMAL-2024-00606,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 606,BPTJ DKI Jakarta,2023-01-27,11440566209.0,demo
NORMAL-2024-00607,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 607,Dinas Perumahan Rakyat DKI Jakarta,2023-01-29,42620497994.0,demo
NORMAL-2024-00608,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 608,Dinas Bina Marga Jakarta Utara,2024-05-10,44908113523.0,demo
NORMAL-2024-00609,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 609,Dinas SDA DKI Jakarta,2024-05-25,23236424731.0,demo
NORMAL-2024-00610,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 610,Dinas Bina Marga Jakarta Utara,2024-12-07,46848505163.0,demo
NORMAL-2024-00611,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 611,BPTJ DKI Jakarta,2023-03-04,10782736270.0,demo
NORMAL-2024-00612,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 612,Dinas Perumahan Rakyat DKI Jakarta,2024-09-04,24617918077.0,demo
NORMAL-2024-00613,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 613,Dinas Perumahan Rakyat DKI Jakarta,2023-12-16,14126773250.0,demo
NORMAL-2024-00614,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 614,Dinas Perumahan Rakyat DKI Jakarta,2023-08-07,15706416766.0,demo
NORMAL-2024-00615,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 615,Kementerian PUPR — Balai Besar,2024-10-31,29963867501.0,demo
NORMAL-2024-00616,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 616,Dinas Bina Marga Jakarta Utara,2024-04-12,38468905669.0,demo
NORMAL-2024-00617,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 617,Dinas Perumahan Rakyat DKI Jakarta,2023-08-09,31069013986.0,demo
NORMAL-2024-00618,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 618,Dinas PU DKI Jakarta,2023-04-14,3277671048.0,demo
NORMAL-2024-00619,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 619,Dinas Cipta Karya Jakarta Selatan,2024-03-24,12638720104.0,demo
NORMAL-2024-00620,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 620,Dinas Perumahan Rakyat DKI Jakarta,2024-11-24,48586213990.0,demo
NORMAL-2024-00621,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 621,Dinas PU DKI Jakarta,2024-05-31,43717503827.0,demo
NORMAL-2024-00622,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 622,Dinas Perumahan Rakyat DKI Jakarta,2023-03-16,38472206614.0,demo
NORMAL-2024-00623,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 623,Dinas PU DKI Jakarta,2023-08-19,16458023270.0,demo
NORMAL-2024-00624,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 624,Dinas Perumahan Rakyat DKI Jakarta,2023-06-01,10704136478.0,demo
NORMAL-2024-00625,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 625,Satuan Kerja PUPR DKI,2023-10-05,12032453081.0,demo
NORMAL-2024-00626,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 626,Dinas Perumahan Rakyat DKI Jakarta,2023-07-30,38663694936.0,demo
NORMAL-2024-00627,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 627,Dinas PU DKI Jakarta,2024-01-25,40268877821.0,demo
NORMAL-2024-00628,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 628,Dinas Bina Marga Jakarta Utara,2023-09-12,9279240090.0,demo
NORMAL-2024-00629,0.35,LOW,4,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 629,Dinas SDA DKI Jakarta,2024-09-24,21036380330.0,demo
NORMAL-2024-00630,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 630,Dinas SDA DKI Jakarta,2023-09-29,31284721694.0,demo
NORMAL-2024-00631,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 631,Dinas Bina Marga Jakarta Utara,2023-06-11,5455704736.0,demo
NORMAL-2024-00632,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 632,BPTJ DKI Jakarta,2023-05-12,16482384685.0,demo
NORMAL-2024-00633,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 633,BPTJ DKI Jakarta,2023-12-03,35667793212.0,demo
NORMAL-2024-00634,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 634,Dinas Perumahan Rakyat DKI Jakarta,2023-06-15,20139797970.0,demo
NORMAL-2024-00635,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 635,BPTJ DKI Jakarta,2024-07-12,22273218362.0,demo
NORMAL-2024-00636,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 636,BPTJ DKI Jakarta,2023-05-10,43728683578.0,demo
